source,target,weight
74ZQTOZYWTZXWCI3W8,88GGDETEGRCBKLO5T6,0.894
74ZQTOZYWTZXWCI3W8,13ZKVWOABHIYLIY7J8,0.894
74ZQTOZYWTZXWCI3W8,53FBAFWGYFDKOYU5H2,0.894
26YBKELGMLJIIHP7D3,13ZBXIOKQYNOWJF5X2,0.892
26YBKELGMLJIIHP7D3,76LWOEXNPUNJRGW4W1,0.892
26YBKELGMLJIIHP7D3,70LSPRQGXSIMSGV2X1,0.892
19CKYHNCPUATFOL6M9,30OOFMASKUOQHWM2D3,0.943
19CKYHNCPUATFOL6M9,39SNMNXHIPDBRTE3T9,0.943
19CKYHNCPUATFOL6M9,46YPLWCPZUWDWZU6E7,0.943
54TIBEKUSTRKENQ4B5,59QXZEWCHRMUSAT1J5,0.897
54TIBEKUSTRKENQ4B5,18ELCRAQFWNLISP3U0,0.897
08FPTXCWHHQFJDA3T4,20OQJWXXDHJMBSR8S3,0.908
08FPTXCWHHQFJDA3T4,61NLHEOKFSQHFZK2P8,0.908
53LQQBEUGUVCIKA6U3,00JTHAWWGEJYGRR9K9,0.887
85FHMGXGMEOAUXD9Z0,75NGBHJYUDPQMUA9O7,0.892
48MDDSYVDDOHCPX0A1,13PUNNWUHTLSRNP8O5,0.901
40ARYKBRIXNGGZR5Q4,29ZVCUUQGAYPUDS4S3,0.894
40ARYKBRIXNGGZR5Q4,24UXUQRNDKGCTHQ6A7,0.894
23LEBFILVVGSLAI0E7,03CTOMMEQDJXVSU1P4,0.961
87PDCPDTWCQALEF1C0,69VWEFKUKDIZHRB8E4,0.942
87PDCPDTWCQALEF1C0,69EFABFROEALYOH8Y0,0.942
00JTHAWWGEJYGRR9K9,94PSGXCUNZHOPJC6G7,0.936
00JTHAWWGEJYGRR9K9,76AJICVSFDHHGOW5W9,0.936
55SQQKUPWNGOATN3V0,79NZHXPFIOKLYAE3U0,0.885
55SQQKUPWNGOATN3V0,91HKKNOLBMGKAJI5N4,0.885
55SQQKUPWNGOATN3V0,83VJBNVLWXJPRBN6M8,0.885
63SSUKJRWMMWJKI2T0,81RWOSEQTWCKCQI4H9,0.948
11DKTKJLCVOKROX6B5,76DDYYBCZSGXPST5J1,0.917
51DHLFAUXVICRNL4Y3,95TZSBAHGDKCJUR8W3,0.963
51DHLFAUXVICRNL4Y3,63RFXAKXGVCCQLZ7Y8,0.963
51DHLFAUXVICRNL4Y3,48XUQJFKYKSYSRJ4C5,0.963
65CIUNSNXVZMRGR7A0,82JPGFJUBKRDKGH7W6,0.956
65CIUNSNXVZMRGR7A0,65NVIORKKJBDJMH0U8,0.956
24CVJGQWYWEALAA7U9,82FSJBASTVKJAVF3C4,0.941
24CVJGQWYWEALAA7U9,36FORLVTSYKEQYV8X4,0.941
84QIIDJLIEXLFLY7I7,85ZRBUMPDEFNOVK4S0,0.92
84QIIDJLIEXLFLY7I7,69EFABFROEALYOH8Y0,0.92
50JGDMPLSQWNZAC8X3,17ANUJOHUKIGGQE8K6,0.888
50JGDMPLSQWNZAC8X3,51TDDQOXFQDRMEF8H2,0.888
14IFFHECBSOBQSO9F5,69AEOXJIJRNDCIC1I3,0.95
14IFFHECBSOBQSO9F5,20YESUBYYMAWESQ6V1,0.95
14IFFHECBSOBQSO9F5,15BSTWHEKGSNLIX2J6,0.95
26QTDSTPVUYOIGR7I1,44MIRBXNNNHNMCM9R1,0.957
26QTDSTPVUYOIGR7I1,23ILNJJOALRXWLL2Y3,0.957
26QTDSTPVUYOIGR7I1,05CUVKYUFQDMIUA7A6,0.957
99BIQFJCJDRZBEL0T8,28VXJTJZDDMIGAO6C1,0.914
99BIQFJCJDRZBEL0T8,37TXKXAQGMKOBZK0A5,0.914
72YDLFBOONGVXVZ9J8,18ELCRAQFWNLISP3U0,0.972
72YDLFBOONGVXVZ9J8,30NQXDXNXNUZSDB0X1,0.972
72ZVRGDIJBSVXNU1Y4,51GQDPMKNPGRLNS2B2,0.925
72ZVRGDIJBSVXNU1Y4,80EHFHDYYFOGPQJ6Q7,0.925
04NSACMUIUAIRYO3D4,20GXTVRLWOMYHNY0I2,0.954
04NSACMUIUAIRYO3D4,55INKVWQXMRNVKH7J0,0.954
04NSACMUIUAIRYO3D4,17QGULGEPQIUIPD1G9,0.954
62NHZBZMNQAULFM1Y1,11SCHQGBQLMSGYL5M0,0.892
53AACYNTPPRNBIX8A4,48XRHFSTHTWVLLC1Q7,0.886
03FDZTUBAJQSAEX8S6,63RFXAKXGVCCQLZ7Y8,0.95
03FDZTUBAJQSAEX8S6,68XUWOFWIDCGYGK5K9,0.95
75AZYDTKELOAZFQ8U3,46DSEBPNGTEKEJK4W4,0.954
75AZYDTKELOAZFQ8U3,63VZBBWITOGVOKU1Q7,0.954
34MUMODQKMVDCNC7Q3,28GKBXXWONEFONW6L3,0.921
99BLZLCIEJKUFSF0H2,35CBGUVOLIGSQJJ5R1,0.937
27HSDBHTSMFIYGG4T7,42HAWLIXDITONPS9M1,0.957
27HSDBHTSMFIYGG4T7,21QXXAIDVWDGIVP1J5,0.957
14NGVDIMGAXVXRE3J5,31VXOPAHQVUYAQI4V4,0.942
14NGVDIMGAXVXRE3J5,60ICAEZIHBUAIXU1A0,0.942
73GHDUCDGKAUSMD6C8,56WIZSOJHEVAECW2D5,0.936
73GHDUCDGKAUSMD6C8,43LGPNDTNMXGDBV5H8,0.936
94DEANLDPBQFCDR1L2,95RKIMQQVHAEAES4H1,0.934
00NVCZOZJRGUOWN3N6,05JUXAEOUHCCBIC2X1,0.959
00NVCZOZJRGUOWN3N6,95DQANSLGMPLWBN9E3,0.959
51LPSSZJOLWTJYR4D0,44OLOGUTUUZZSZJ8Y8,0.947
51LPSSZJOLWTJYR4D0,89DDLCDWPHUHQYQ7M4,0.947
53ZJTFLPVTKVXRZ8B7,55SQQKUPWNGOATN3V0,0.922
53ZJTFLPVTKVXRZ8B7,13DWOYLSZZKALWB7V5,0.922
53ZJTFLPVTKVXRZ8B7,73MNMMMPVOASXGJ9V0,0.922
26LMHNKOUXLZJZE1T6,67CBTQVNTMQQLTE1T9,0.923
26LMHNKOUXLZJZE1T6,53XSDNPTTWUHIVS4V8,0.923
26LMHNKOUXLZJZE1T6,12TUECCHJUNZFPE4P6,0.923
12ECRGPBXONFDSC1Y5,88QLNQUUFWODEQB3A9,0.916
12ECRGPBXONFDSC1Y5,96WGRKSOKSYYKLK1F8,0.916
12ECRGPBXONFDSC1Y5,96ZESSVFWAADUVG0G2,0.916
02VGCVAZPIMIJJO5W2,64RIYPTGGRJQDQC1F3,0.92
02VGCVAZPIMIJJO5W2,00ECESHPCBUXSGU2I7,0.92
63VYDIKEJASBOOD7B8,39YFLDJMRINPFXW7L8,0.981
63VYDIKEJASBOOD7B8,98KCVBWKAQLXDLE7P5,0.981
80EHFHDYYFOGPQJ6Q7,71OININKKVOJFVM6N6,0.965
80EHFHDYYFOGPQJ6Q7,52NPRVGBHENATXL3J3,0.965
34DTGWSKMPTIIVY8R4,25QSYERBDRKHUHN1H6,0.966
34DTGWSKMPTIIVY8R4,65CIUNSNXVZMRGR7A0,0.966
34DTGWSKMPTIIVY8R4,18ATEVBDFQARSAD4J4,0.966
31MGBBCZEWEYSLO0Q5,42XZRQWHQDAXBOP8Z5,0.891
31MGBBCZEWEYSLO0Q5,02HCZJTQZPOVDUW7W6,0.891
28VXJTJZDDMIGAO6C1,11PGVGNPEFUGMMA0R4,0.873
28VXJTJZDDMIGAO6C1,42BBFUNPRYOWCOA3D1,0.873
75KOFFNNSIBDJYM4J8,30EAKYHDHCKYCWR8D5,0.93
75KOFFNNSIBDJYM4J8,54LRLZOGWSHMNMT2N2,0.93
75KOFFNNSIBDJYM4J8,72QVKYNIBHQXBJF5M3,0.93
12DLZSPDAERBJWJ5L6,34ZUHJHYGIYHROJ0Q5,0.91
12DLZSPDAERBJWJ5L6,11PXUQEMZVAIAAS6Q7,0.91
34OGKKKXXCEQTUU2K0,49FJFVWCYNPBLHT4T2,0.929
34OGKKKXXCEQTUU2K0,16MEQQYDEDFTKEG9N4,0.929
52NPRVGBHENATXL3J3,43NNVWRALWBAETD9D5,0.938
52NPRVGBHENATXL3J3,12ZMDIXSZMSAZFM1A7,0.938
52NPRVGBHENATXL3J3,22RZFSTRYRASDVF8B9,0.938
24JSDADCWNYRBYB9D4,97SYYHANDGEXQLN3U2,0.94
94RDKAILQTOVGCO5Y7,44EXVEYCWOPONDW8S7,0.96
94RDKAILQTOVGCO5Y7,49KMJWELUYJMJVL2G3,0.96
94RDKAILQTOVGCO5Y7,28GALEIKXTAEOMM5F8,0.96
37LBRWFDSCUHECI5F3,63VYDIKEJASBOOD7B8,0.893
37LBRWFDSCUHECI5F3,68XUWOFWIDCGYGK5K9,0.893
75TITPWDXCHFJCJ7I4,83TJWPUUKBEWHWF6Y1,0.931
12COOZCUHNHXBZZ3B2,11AEVTIDHOTPOBB4G2,0.912
12COOZCUHNHXBZZ3B2,25QSYERBDRKHUHN1H6,0.912
12COOZCUHNHXBZZ3B2,09IEWYORHKUKTXI1Q0,0.912
63WAOKBEUOWXBVC1Y3,80YCKNJISUGQUDD2C9,0.93
63WAOKBEUOWXBVC1Y3,37QKGUMLPHTTJOP6L6,0.93
63WAOKBEUOWXBVC1Y3,33XKILKJXEELGRO5G6,0.93
13MOJRCDDLWXHTD9Q9,75WFENUIJDYICRH2F7,0.912
13MOJRCDDLWXHTD9Q9,19JBSFZPCZUUCNJ8M5,0.912
61RULVUPZPOEEUH2R7,40WFMYQNIMFGVDH9J1,0.951
30YKBMOTPCPIQQU1O1,78GLCIKLUZLHXAJ2Y2,0.868
30YKBMOTPCPIQQU1O1,19AWDLIHHNJSEXJ2A1,0.868
92IDJTMMVLRQFKN0Y3,15XYCFIKEICOLEW7E0,0.899
46FNHPTJHKLFWHC0P5,24JSDADCWNYRBYB9D4,0.942
46FNHPTJHKLFWHC0P5,32DEZNETVUZJLOZ6K7,0.942
64RIYPTGGRJQDQC1F3,49DZLQGDQUPBWWO7J8,0.973
64RIYPTGGRJQDQC1F3,53GTZHDCRVKGAPO3N9,0.973
64RIYPTGGRJQDQC1F3,71WWUZPZPRWENHQ9S2,0.973
62XCBTHZYXVPEKB5Z2,26HKCMPBNLMEYOS8Q2,0.923
62XCBTHZYXVPEKB5Z2,23PWDCESDPFUQBB1W8,0.923
74HDRYOEUTDREFR8B1,68ECYUBTUEVLUMU0K6,0.939
69DXAEXDXGKGKSN9X0,82FWFGYHSUZCQKC0D3,0.913
78BUCBASBJTKUQY7Y2,86IPGTFODZKCRJH9V0,0.899
05YVMSQGXEFTHSI4K2,42JZGVRWHGTVATQ1R1,0.916
05YVMSQGXEFTHSI4K2,83QOZLEMACCSNBT2X7,0.916
23FQKOVMKLGZFMU4R6,15FBFJTSGVKQQQI7P3,0.934
23FQKOVMKLGZFMU4R6,06OTDUGOJHNSXCZ0B8,0.934
48XUQJFKYKSYSRJ4C5,42CVUZJEAGWOISI8N7,0.93
48XUQJFKYKSYSRJ4C5,95WKNSJOSDYGHAG5Z2,0.93
89GPQXRSSAGIDAH6A1,26QTDSTPVUYOIGR7I1,0.938
89GPQXRSSAGIDAH6A1,58EQQDJOEMVHKHK6T2,0.938
89GPQXRSSAGIDAH6A1,85FHMGXGMEOAUXD9Z0,0.938
20IOBLKHBRPDUCY1M1,87LTEQLGTJRSGYS3E7,0.897
20IOBLKHBRPDUCY1M1,05RPDZNEHYOOOQJ6I2,0.897
40OMMZQUKLAEYMB7T9,94RSAVXIJKWSPOR9V0,0.969
40OMMZQUKLAEYMB7T9,72ZVRGDIJBSVXNU1Y4,0.969
40OMMZQUKLAEYMB7T9,82LCZDJFFZLQQYL5D0,0.969
06IPFWPSAURYGMU9I6,75IOPYJRZPSVSGA9M4,0.931
06IPFWPSAURYGMU9I6,59UBPNGRPHZUROQ1V3,0.931
06IPFWPSAURYGMU9I6,16DYGIOUZAYOPWK9E4,0.931
97IRHBWZPLPLBIE9W3,93FQJPNAGCUISDU7G1,0.939
97IRHBWZPLPLBIE9W3,51MCWGQBGISCKFS6K5,0.939
52BAAKDNPFIZSZO6D9,94VPTEPHDYMVZNE7L6,0.936
52BAAKDNPFIZSZO6D9,35HEJXXZKMXCFTS0A0,0.936
56WIZSOJHEVAECW2D5,64ZYYILQLLGCNZF4I8,0.966
56WIZSOJHEVAECW2D5,74RISKWEJCEFKVX3D7,0.966
56WIZSOJHEVAECW2D5,60MAHOBWHIPUFSR4M7,0.966
37TXKXAQGMKOBZK0A5,02PYDGCKSGJJITA1G5,0.897
37TXKXAQGMKOBZK0A5,67IYCJVUPYGZALF5E2,0.897
02VIEQUBQQKPMDJ2T2,51TDDQOXFQDRMEF8H2,0.928
02VIEQUBQQKPMDJ2T2,61PXFICGHZIPVBC7P0,0.928
02KNLJQLEWGUGIR8G1,27QNOSBCPYCYLGW9L2,0.93
74RISKWEJCEFKVX3D7,73SKRFQGVTEAPDL2D8,0.935
40WFMYQNIMFGVDH9J1,98CQGIGGWLAFEVD9T2,0.948
40WFMYQNIMFGVDH9J1,32BLJXMJZUJMCWZ1H5,0.948
40WFMYQNIMFGVDH9J1,01RGUDVMDABTUMH4D0,0.948
31VNWPYOZIFMITV2V3,13ZKVWOABHIYLIY7J8,0.868
92YSZZNOBKMPEBZ6X1,59KYDLVUIGNZCCS7K3,0.923
92YSZZNOBKMPEBZ6X1,08WEYSDULGUHYCY2B5,0.923
92YSZZNOBKMPEBZ6X1,66LSUICOUTIZJIZ9A4,0.923
95FASHWGAYTILNO2G6,61WXYBGRJWZKQWL4C2,0.923
46DSEBPNGTEKEJK4W4,13UJVGEMFRCJJTF7R4,0.936
46DSEBPNGTEKEJK4W4,80YCKNJISUGQUDD2C9,0.936
46DSEBPNGTEKEJK4W4,81ENHGRPEGMAAWX8S9,0.936
69JAHTDCPQEBFNK5I9,32XWTQKJGXOFOLQ3P6,0.901
99QUXRQZNIMHCNK0P0,81CTZAPHSLFOERM9F0,0.878
99QUXRQZNIMHCNK0P0,43SVFUVSFQYUTKN5L6,0.878
99QUXRQZNIMHCNK0P0,41JLTXIIQXDLVRT6G4,0.878
79KEOCXHKBPREOL5H7,01RGUDVMDABTUMH4D0,0.923
67IYCJVUPYGZALF5E2,10KHRVOTEXSNLDX7W3,0.925
42LPCJROLDTKFDS0E7,98XSWTIGMYTKYQZ2Z7,0.935
62MIBIFNNYMQXPX5S1,77YBTTUBKTTKVNY8B2,0.92
62MIBIFNNYMQXPX5S1,73FENXPBJCJBNWW4X4,0.92
62MIBIFNNYMQXPX5S1,64DAFLAJRFQFOND4B7,0.92
67XUJRFSYJYMQOQ5A8,97HKUYMPQIXEIWG4G6,0.922
67XUJRFSYJYMQOQ5A8,42LZRHEPBVUAIUG0A0,0.922
98ROCZWDLBZMGER3L9,00NVCZOZJRGUOWN3N6,0.93
98ROCZWDLBZMGER3L9,45EDVZMNFZVDTHI3X0,0.93
61JIWQZICZDJSKQ2J5,13JZSXODKLKJQMJ8K9,0.919
63TYYVMJRGYJZAQ0F2,74OZLLCIOPHVXHI4B9,0.911
63TYYVMJRGYJZAQ0F2,19WDSZIDRXOQFFA7A1,0.911
94FGGXHFBFDZOCV0Y0,28GKBXXWONEFONW6L3,0.98
94FGGXHFBFDZOCV0Y0,34NJVIVHWTNEDUO4Q8,0.98
94FGGXHFBFDZOCV0Y0,94DEANLDPBQFCDR1L2,0.98
00PUZWTMXKSVTIZ5V4,71WWUZPZPRWENHQ9S2,0.914
00PUZWTMXKSVTIZ5V4,90QZPQWCCLPPSLG0B1,0.914
00PUZWTMXKSVTIZ5V4,97XTIPVKRHNMHRF7E6,0.914
65CEZHBOGJXOJLS8R3,81ENHGRPEGMAAWX8S9,0.966
38DMIHHXLWUZTUC9W4,77WSAFMMQVQDXWY5V2,0.965
98WCHLBEWMILWTK9P7,46REHMDQBMBYHUI6N9,0.923
98WCHLBEWMILWTK9P7,22DUUOGFILBOCJQ2L9,0.923
98WCHLBEWMILWTK9P7,59LRMPBOFIDCQYL3V2,0.923
03DQXXZMTNOAAKI4M0,54OGESQFZKZVSGY8R2,0.932
03DQXXZMTNOAAKI4M0,98NULGGJWYKUZAB7K1,0.932
49JLIGOOIRPWAHX8I3,16SNPSETUREBWFN4Y5,0.967
49JLIGOOIRPWAHX8I3,12ZMDIXSZMSAZFM1A7,0.967
49JLIGOOIRPWAHX8I3,91FEUJARDYNTRZW4Y2,0.967
13ZBXIOKQYNOWJF5X2,13MMBYCJDJVIXZX5I1,0.931
13ZBXIOKQYNOWJF5X2,79KDZLMSJOXFVFG5V9,0.931
13ZBXIOKQYNOWJF5X2,29FGBBWMVABWQPQ4F8,0.931
15SMMLQFZDLJTFG0M8,49JJXTSPDBFDJNZ9R7,0.948
15SMMLQFZDLJTFG0M8,76DDYYBCZSGXPST5J1,0.948
15SMMLQFZDLJTFG0M8,87JVXIASXXVJHMD1R8,0.948
45TEOIGYFOPCSFG5B9,49UDHITHWOAJUOQ5C1,0.945
45TEOIGYFOPCSFG5B9,00HPGMPVKYKISQR9I0,0.945
45TEOIGYFOPCSFG5B9,72QVKYNIBHQXBJF5M3,0.945
93BHABGRYVSUAMB0I0,38JEJTBGGMMVYRR1J8,0.906
93BHABGRYVSUAMB0I0,83TJQJYNMKJQDDO2I5,0.906
93BHABGRYVSUAMB0I0,09LTRKCIHZGODTD8S7,0.906
50DRKYANGKUMRYK7S2,98ZJYOQBCATKXQL0B9,0.899
50DRKYANGKUMRYK7S2,76HZSOFCWJLMPIW7V8,0.899
50DRKYANGKUMRYK7S2,49MQFBQTYFGZBKN1M5,0.899
87JVXIASXXVJHMD1R8,21YPVBYEZKSWFHH4Y7,0.946
87JVXIASXXVJHMD1R8,83TJWPUUKBEWHWF6Y1,0.946
87JVXIASXXVJHMD1R8,79QAXZFZBMGNCGW8F9,0.946
15BSTWHEKGSNLIX2J6,21KRSPOZGLUGLPV4C7,0.891
15BSTWHEKGSNLIX2J6,24AHBYOTWILTARO9Y8,0.891
15BSTWHEKGSNLIX2J6,54LRLZOGWSHMNMT2N2,0.891
11WSGZVBYILDNFT1T9,23LVIDLALHDLYGB4S7,0.935
29FGBBWMVABWQPQ4F8,72ZVRGDIJBSVXNU1Y4,0.925
29FGBBWMVABWQPQ4F8,20YBBYPSIDQQXES0T9,0.925
73LTQENLOUGCGLD0I6,49UDHITHWOAJUOQ5C1,0.894
61QASXMDDTIGJWM5I0,37GNVDKNBOIJIGW3U8,0.905
61QASXMDDTIGJWM5I0,23ILNJJOALRXWLL2Y3,0.905
45MBHFLTWDIXZLJ9D2,32BLJXMJZUJMCWZ1H5,0.962
33KIFSJYNVEJJHW0A6,07NMNUPPNLZOFKH1A1,0.914
33KIFSJYNVEJJHW0A6,00SJOMCZLINQEXZ2S3,0.914
33KIFSJYNVEJJHW0A6,07WLEDAVETUCONR6E0,0.914
21GDNNVQCTTGWJQ8F8,29LYBWDXITWLRLN8R8,0.95
68HZZGUHZNUWVJD6N7,31XCDTXNITVQDIY5A5,0.92
99FZXLTMYMXEVQU5G9,94YAPVQWGZVPOLJ6B9,0.912
76HZSOFCWJLMPIW7V8,45TEOIGYFOPCSFG5B9,0.922
76HZSOFCWJLMPIW7V8,42JTBTSZRZRQEZZ7G7,0.922
76HZSOFCWJLMPIW7V8,92YSZZNOBKMPEBZ6X1,0.922
07UGRYOWNNJWTLH6C7,50JGDMPLSQWNZAC8X3,0.938
07UGRYOWNNJWTLH6C7,35HEJXXZKMXCFTS0A0,0.938
20CECHHCAUQYMKL5R2,49BDWMFAQCZNDVM7Z4,0.904
20CECHHCAUQYMKL5R2,67LXIQLEZUTLSJE0G8,0.904
16DYGIOUZAYOPWK9E4,62PWIWSGBCZQOEX7D7,0.953
16DYGIOUZAYOPWK9E4,61PXFICGHZIPVBC7P0,0.953
16DYGIOUZAYOPWK9E4,24TPLSPITBFONJD4A0,0.953
10YHKSKWPZTRPNT5U0,16PJCLLPYFNWNVU4L1,0.968
86JUBMOTJVEVMNR7M4,58EQQDJOEMVHKHK6T2,0.967
86JUBMOTJVEVMNR7M4,21KRSPOZGLUGLPV4C7,0.967
86EIEHSFVMWFTDK1E1,36KESGCNWFZBGCE4D8,0.914
90QZPQWCCLPPSLG0B1,29ERFIIKDQMXAQL6C7,0.929
90QZPQWCCLPPSLG0B1,80FHIJGSGWDIRCX8L2,0.929
90QZPQWCCLPPSLG0B1,88PTWETSUSZVGPL1A3,0.929
77UUHAOTLPVDUTJ9I1,52DFHBJYQIFGKZT2E8,0.913
95OXUEQZGXCRKZJ8M0,18WDWILIEYDGJAM3S5,0.924
95OXUEQZGXCRKZJ8M0,17ANUJOHUKIGGQE8K6,0.924
13UJVGEMFRCJJTF7R4,94QYFCRATATOCKG8R3,0.915
13UJVGEMFRCJJTF7R4,52BAAKDNPFIZSZO6D9,0.915
20DRRHKIAWRECVX9Y0,42LZRHEPBVUAIUG0A0,0.908
03TIUWXSOROZYUN5S8,94SAOMZYXCYCLOF8L2,0.908
03TIUWXSOROZYUN5S8,99RWNOKQBMWUYCI6Y7,0.908
03TIUWXSOROZYUN5S8,55UBOEPXQGZLXDO6U3,0.908
03XLPZTTQZHKXJM8V3,61JRILNOOGLSPTK3K9,0.932
03XLPZTTQZHKXJM8V3,60RJHQPUSETUHXJ6Q1,0.932
53QDGJTPICZMMNF3K1,69ZKQNIJXVGXUNM5A7,0.944
53QDGJTPICZMMNF3K1,82EKYOBUEGACIZH4D4,0.944
51YRZUIJGUMFTJQ2H1,73LTQENLOUGCGLD0I6,0.904
51YRZUIJGUMFTJQ2H1,16FWXRJREXXIIHC0O1,0.904
51YRZUIJGUMFTJQ2H1,40RCZFSLIOLOIOB4J0,0.904
20OQJWXXDHJMBSR8S3,99FZXLTMYMXEVQU5G9,0.924
20OQJWXXDHJMBSR8S3,14XSEGSFVTPORIC7L2,0.924
20OQJWXXDHJMBSR8S3,19CKYHNCPUATFOL6M9,0.924
24CILKFVWUYSXVV5G4,35ROXWTPUBFFENP0J2,0.987
42HAWLIXDITONPS9M1,13MOJRCDDLWXHTD9Q9,0.9
87OZNVJUQEKHTBE2S7,78BUCBASBJTKUQY7Y2,0.9
13IQNUUCMMEAQEB4N4,22PSKCOCHNPHDOT3P2,0.925
13IQNUUCMMEAQEB4N4,22RZFSTRYRASDVF8B9,0.925
02PYDGCKSGJJITA1G5,15WNLNONEFKBQNY7C4,0.962
02PYDGCKSGJJITA1G5,11ZGQOCRFLJYRHG0C9,0.962
02PYDGCKSGJJITA1G5,52NVGSDJRVJZQRX8Y6,0.962
51NKGKWKSOSNZUL0G3,97GLOYUUGYZOLWH8F9,0.9
51NKGKWKSOSNZUL0G3,37WCUSANPUCLJRS2J7,0.9
51NKGKWKSOSNZUL0G3,96IXKTKCHMCZAAH8B1,0.9
63RFXAKXGVCCQLZ7Y8,06QQAAASHBLHCAJ4B1,0.88
63RFXAKXGVCCQLZ7Y8,42AZVUSFRQLUTDB1W3,0.88
63RFXAKXGVCCQLZ7Y8,67FAMCMLTKXRDTS5Y0,0.88
78NLRUPZNPYGLOM9H6,94DVXRWSSHQUPVQ0T0,0.877
58FSLUKLNYUFXGA7V9,47BIIJKYBIEHAIS6E9,0.944
58FSLUKLNYUFXGA7V9,19WMAFPRZYUXUYG7B9,0.944
65PWMQZZQKJVDSM9L2,90QZPQWCCLPPSLG0B1,0.969
52SLUAZHPUMOBFG6K7,26QTQAATTOGBJEG0H4,0.928
29GRAUFXLKITDHP5Z1,77YMFPUOHLUETTG3X5,0.938
63TSKKOKKTJOSOI0F4,00ECESHPCBUXSGU2I7,0.923
18AFCTFCKCXIWVU1A4,40OMMZQUKLAEYMB7T9,0.98
18AFCTFCKCXIWVU1A4,91TQSSBZVEXGLAZ6Z5,0.98
59ZGKNTFRWJUAKM5F2,11WSGZVBYILDNFT1T9,0.928
59ZGKNTFRWJUAKM5F2,41VINYSBCUBWMHR0E5,0.928
28QPTFFUOMSGHHL8Q1,02KNLJQLEWGUGIR8G1,0.901
28QPTFFUOMSGHHL8Q1,24AEYIRGJUPSAUX8Y9,0.901
28QPTFFUOMSGHHL8Q1,26MLJRYTGZNEMSC7Z4,0.901
35IJIZUGEVQPMHL3F6,01RGUDVMDABTUMH4D0,0.877
35IJIZUGEVQPMHL3F6,74OZLLCIOPHVXHI4B9,0.877
08XSFRDSAPPCPVA1N1,62BCHXCIDAYWMOM2S6,0.935
08XSFRDSAPPCPVA1N1,73AUVPCPDJWXLBV1C5,0.935
76DDYYBCZSGXPST5J1,69DXAEXDXGKGKSN9X0,0.918
76DDYYBCZSGXPST5J1,55ILIHADTKPBHOA2K8,0.918
80NUUYXZYQIUTFV4U4,64UQVGNZXIIFHFS5G1,0.962
54VJFWPSHAHIOZG2M1,52OKMCLJSENVKBV8J8,0.914
54VJFWPSHAHIOZG2M1,37ZAESMPUPWPQZC8W1,0.914
54VJFWPSHAHIOZG2M1,47JKYRSNMNCZVUD4C0,0.914
41ACXBYWPEGRRCB5B3,68CDCHJIIFHBEHB7S6,0.936
41ACXBYWPEGRRCB5B3,00WHYFMJXYKBYMA0O7,0.936
41ACXBYWPEGRRCB5B3,87JVXIASXXVJHMD1R8,0.936
58EHQQRBJCLQZOZ6O6,35ROXWTPUBFFENP0J2,0.919
58EHQQRBJCLQZOZ6O6,99FKMXJNGIWTVUF9E2,0.919
58EHQQRBJCLQZOZ6O6,77YMFPUOHLUETTG3X5,0.919
55INKVWQXMRNVKH7J0,52NPRVGBHENATXL3J3,0.906
55INKVWQXMRNVKH7J0,12TUECCHJUNZFPE4P6,0.906
63OGZPXEKEQHTAU9Q9,59YSXJWWTPZUYNT5A0,0.898
63OGZPXEKEQHTAU9Q9,70LMCQNUFWSWFIC2A7,0.898
79BGJVIEVYKNTFU9H6,84EJPOAJSXSEAQZ3G3,0.924
79BGJVIEVYKNTFU9H6,20CSIRHPSCNSMRB6Q3,0.924
17UWPJDRHNGOSBM9N7,96PJHWTCWPLFGZV6W9,0.91
17UWPJDRHNGOSBM9N7,82QPCLVGTLMUDZF1F5,0.91
54XUMUDTELJVKCZ6H5,03VPLZZMORGPDZF4M1,0.921
54XUMUDTELJVKCZ6H5,49UDHITHWOAJUOQ5C1,0.921
54XUMUDTELJVKCZ6H5,40OMMZQUKLAEYMB7T9,0.921
70WHENCNKCULMOE3W9,32FKCSTLRFSTXUO2A3,0.98
70WHENCNKCULMOE3W9,63WAOKBEUOWXBVC1Y3,0.98
70WHENCNKCULMOE3W9,73EAAFDPYFAURRG4A3,0.98
96ACPPXRHSNDSQQ6I5,65YCEIZBEZFDISN4R6,0.9
96ACPPXRHSNDSQQ6I5,51PRMZDBGCYMQCC9C8,0.9
13FFNGOEZCBBVWS7X0,88AEEWJYMLXJYQT8O6,0.931
13FFNGOEZCBBVWS7X0,23WSHKMVZWBBKEG3R6,0.931
13FFNGOEZCBBVWS7X0,55YHACBAHMQKTRZ0R6,0.931
96KOWUVXYMMLKLQ0R3,05MTPXQPSZMZLCO1A6,0.93
96KOWUVXYMMLKLQ0R3,50AKQTYSZRWEHNL0I9,0.93
94TRABUYCEIBKED3E6,58RPCEFMVNQZRDZ4D8,0.929
94TRABUYCEIBKED3E6,17LQMOUXRCIFNSB5I2,0.929
86YXFDOTGDLIOJN0C3,66UPNKEHUDYBNLF9Y1,0.868
86YXFDOTGDLIOJN0C3,19FQIFWGHJQIQCD9K4,0.868
13JZSXODKLKJQMJ8K9,16YJGNWGHLGCRNZ9N7,0.918
72XYNBZFAVPVNGM8T6,82SKFOKBXZFJUTK8S0,0.892
36FRNWSDSQFEUOX6O4,94VPTEPHDYMVZNE7L6,0.953
46TIVFDRFGJCSYR2H7,98QSWMWJJKKKVQZ3S8,0.903
