gstin,taxpayer_name,sector,state,taxable_value,itc_claimed,tax_paid,itc_ratio,invoice_count,mismatch_ratio,num_buyers,filing_status,is_fraud
35MMFZYDKPZKPBX8N9,Sundaram Group,Trading,MH,656635.78,96489.73,92128.72,1.0473,13,0.0087,3,Late,0
50HVDYNTFWMOGYK4D3,Chaudry-Shukla,Retail,WB,1415695.98,4150581.01,66170.85,62.7243,129,0.7588,44,Missing,1
90MVXHUQNSJQRLB4N0,Din Inc,Manufacturing,WB,877016.64,77644.36,101762.88,0.763,26,0.096,16,Regular,0
76OSZLTNNRALTTD2Z2,"Deol, Sur and Bath",Manufacturing,GJ,103827.37,12790.08,15473.11,0.8265,33,0.0466,2,Missing,0
31DJEHQOSZFUQAM2L0,Shukla LLC,Services,WB,331586.91,32602.95,37308.29,0.8739,6,0.0003,19,Regular,0
60SLGGBWVPYBZWP2T1,Luthra PLC,Manufacturing,DL,354158.74,62143.63,40254.28,1.5437,18,0.0406,1,Missing,0
94SHOCMTXPGNVCP5M3,Sangha Group,Retail,RJ,494397.26,36992.46,25727.15,1.4378,26,0.1092,13,Late,0
27VXLNXLYHNFEEQ5L7,Ganesan LLC,Services,DL,410480.3,72007.15,28350.68,2.5398,45,0.0312,11,Regular,0
09EERHKEEGMURPE0D0,Kapoor-Raja,Construction,RJ,582527.33,92247.03,43942.49,2.0992,41,0.0141,9,Regular,0
38FSKCCYQXMJRDL3U2,Varty LLC,Construction,TN,1096117.95,2543402.8,34911.25,72.8513,291,0.5303,96,Late,1
42XMHMBEJFOZSAD2R2,Memon-Jayaraman,Manufacturing,MH,594107.33,51490.1,38361.06,1.3422,25,0.077,11,Late,0
80SIWUGDHKTVTMP6K9,Bhandari and Sons,Construction,GJ,997440.78,172074.28,136870.88,1.2572,39,0.1292,4,Regular,0
50OYIOBVIWQATDW0X9,Bali Ltd,Services,TG,189551.04,33375.32,16712.45,1.9969,40,0.032,11,Missing,0
94MSCCNILAWRWYF2P8,Mitter-Bahl,Manufacturing,WB,460746.85,32079.71,72367.05,0.4433,11,0.0888,15,Late,0
53IVJSYXGJUDNSX7W6,"Chhabra, Yadav and Batta",Services,MH,944520.36,81003.77,160392.72,0.505,3,0.1027,19,Late,0
42EQFOXMNQVSOZQ1W2,"Jain, Dada and Bandi",Services,TG,824881.76,77842.15,123238.57,0.6316,36,0.1437,14,Missing,0
95CBTBMCLIIXIWB1F5,Khurana Ltd,Trading,DL,871364.7,80842.32,140355.35,0.576,41,0.0291,14,Regular,0
87FGSSLWPQDSYIR3H4,Ben-Sabharwal,Trading,GJ,430251.41,68162.91,48341.64,1.41,10,0.1311,12,Regular,0
75BFMEYSQIPRSGU5Q1,Brar-Sahni,Services,UP,486670.56,74050.9,48642.77,1.5223,11,0.0107,10,Late,0
76LWOEXNPUNJRGW4W1,"Ravel, Sengupta and Chhabra",Construction,MP,833474.4,1719627.21,35133.1,48.9447,128,0.5158,86,Late,1
29ARESHECSPPEDG2I3,Kala Inc,Services,TN,825846.74,119537.03,65890.1,1.8142,23,0.0051,5,Regular,0
03KEEGRAROWXXNH5J9,Vyas-Balasubramanian,Manufacturing,DL,311140.65,34527.86,50901.54,0.6783,2,0.1387,11,Missing,0
75LAZRRJBTYPQAT2I3,Prashad-Bala,Construction,WB,334040.06,22613.76,23492.56,0.9626,48,0.0197,16,Late,0
05EMIINEVCRHRTA2V1,Choudhry PLC,Retail,TG,702232.33,88929.13,76698.28,1.1595,43,0.0452,5,Missing,0
36FFPUKYOMHLHOJ1S6,Dasgupta-Varughese,Services,KA,3915661.3,10126507.04,138963.93,72.871,249,0.5248,31,Late,1
42PJEIBCOLGTSWU0T5,"Ramanathan, Munshi and Tata",Manufacturing,MH,319722.02,50620.05,18367.46,2.7558,16,0.0514,13,Regular,0
84LDBXVUUBKIGVK7H3,Chauhan-Wagle,Manufacturing,TN,802504.55,91097.26,124157.58,0.7337,20,0.0563,13,Late,0
73LITTWRVCEQWMX5G6,Mitter-Buch,Services,MP,221072.24,28731.02,23915.83,1.2013,7,0.0672,1,Late,0
01NWPHEDVCKAOAB0M8,Das-Sandhu,Retail,MP,240773.58,15095.52,19228.63,0.785,46,0.0997,5,Late,0
17MIDLWXTEWWWIE9I4,Sridhar Inc,Retail,WB,44024.52,4505.96,7463.84,0.6036,8,0.0701,6,Missing,0
75KACXFIVXCFLAW3F1,Parsa-Raval,Trading,GJ,944780.91,103008.58,57005.31,1.807,20,0.1298,19,Missing,0
26LLBBLGSGLFHHW4P0,Gade-Narang,Construction,KA,693013.84,83578.01,85632.72,0.976,13,0.0654,14,Late,0
40PZSMIARBJKJVO0J6,Varghese-Wable,Services,DL,799234.51,85481.03,139712.25,0.6118,49,0.1443,7,Regular,0
48IECGYETUUWRVY2Q5,"Johal, Chakraborty and Soman",Manufacturing,TN,392102.3,52936.59,46976.63,1.1268,9,0.004,15,Late,0
96NEJSPLOLXFWJH2C3,Maharaj-Pingle,Trading,WB,359543.94,53046.22,55406.92,0.9574,31,0.113,3,Missing,0
82LYQFKSZCGNIXB3F3,Bhattacharyya-Bava,Construction,MH,764145.87,47260.32,98550.39,0.4796,16,0.1205,9,Late,0
83CHDTIAQZELIBI6R5,"Pai, Chanda and Palan",Manufacturing,DL,834347.07,144049.74,146363.09,0.9842,2,0.1314,1,Late,0
69EOLKIPODFTTIO0E7,Reddy and Sons,Manufacturing,GJ,273565.59,25626.44,25387.29,1.0094,7,0.0264,11,Regular,0
15FYWPIYKKLBOCM7W9,"Prashad, Verma and Gill",Trading,MP,477510.22,55135.58,38107.47,1.4468,31,0.088,18,Late,0
38YOZVLVBJIOUHP9E2,"Agrawal, Ganesh and Kannan",Retail,TN,172381.53,16375.13,26994.49,0.6066,33,0.0237,15,Missing,0
51SJNBBMJKADRMU2J0,Lala-Kalla,Manufacturing,TG,334402.98,25657.62,28913.18,0.8874,27,0.0266,9,Regular,0
89SCJWSULYDYKLP9L6,Oommen Ltd,Manufacturing,TN,643556.82,104148.68,111304.44,0.9357,23,0.0572,12,Missing,0
51LOPBTKUCIKQSA5T4,Bhatti-Parikh,Manufacturing,WB,506874.09,74498.17,57929.13,1.286,5,0.0099,13,Regular,0
97UQTYQFSYTAQLK3R1,Tailor and Sons,Retail,KA,419186.1,28334.81,21593.83,1.3121,26,0.0432,7,Late,0
45SOVKMZJIKOFBT8A5,Banik-Soman,Manufacturing,TG,3217079.54,8138840.85,46903.43,173.5197,271,0.8002,55,Missing,1
17QHMKJRHQFUOEA1C0,"Hegde, Narula and Ramachandran",Construction,RJ,315665.46,29676.72,23867.18,1.2434,47,0.0367,9,Regular,0
46GUWTARVLUPQTD0X6,"Ghosh, Chanda and Jhaveri",Retail,KA,530890.24,45939.36,27560.17,1.6668,29,0.0206,4,Late,0
92VMIUWJKJSXDPG2M1,Sridhar-Loke,Retail,MP,570170.61,78221.02,61571.38,1.2704,1,0.1076,7,Regular,0
39WLIBJJXHFGQCM0L2,Sekhon Inc,Manufacturing,TN,212644.76,27725.53,14214.48,1.9504,4,0.0995,15,Missing,0
67VZZKTQKMIWJXZ7X6,Dube and Sons,Trading,TN,884122.93,79534.33,123740.99,0.6427,19,0.0521,15,Late,0
97XTIPVKRHNMHRF7E6,Varghese and Sons,Manufacturing,TN,1214054.93,2291342.36,41540.67,55.1577,70,0.7271,55,Late,1
27WKTMBAUICOHGJ9M0,"Magar, Borah and Dash",Services,MP,286537.71,39461.74,43327.49,0.9108,36,0.0577,3,Late,0
68BLOQUOQHFZLIG0B8,Andra-Wali,Manufacturing,KA,365240.32,56512.16,41927.03,1.3478,8,0.1408,1,Late,0
03KEJPRDPEZKNQY7N6,Cherian Inc,Retail,TG,257005.01,12906.17,20319.96,0.6351,42,0.0835,6,Regular,0
66FINLYEWONHDGZ1R8,Koshy-Talwar,Manufacturing,UP,335263.2,33090.04,22861.13,1.4474,1,0.0488,14,Missing,0
62LMKLFQKRKEOME5Z9,Mohanty-Hari,Construction,MP,801640.76,88220.7,115665.12,0.7627,2,0.1344,10,Missing,0
29ENIIRYOYPNKRY4H6,"Babu, Handa and Dewan",Retail,WB,3186930.97,7623791.62,79316.39,96.1175,296,0.8192,57,Missing,1
61ALBWHVYYSHCVU5H0,"Dhar, Padmanabhan and Sampath",Services,UP,758150.26,70893.08,70614.94,1.0039,10,0.0502,18,Regular,0
84NQGCIZBVAOIEL1X2,Samra-Nazareth,Trading,KA,360350.07,25757.78,23270.28,1.1068,47,0.0545,8,Missing,0
06ZELDOFABEHCOV9X0,"Grover, Prakash and Hora",Retail,MP,770818.67,48976.78,76905.33,0.6368,26,0.1367,3,Regular,0
84ZZKZTRQGSUSNT0K9,Dhingra-Kannan,Services,UP,655256.89,114363.19,74571.08,1.5336,46,0.0004,17,Late,0
03DOVEWIYHMGHXZ9R1,Khosla Ltd,Trading,TN,834514.66,43812.12,53898.11,0.8129,20,0.0438,8,Missing,0
47UMVDYXSKQWFKD3L2,Karpe-Majumdar,Retail,TN,806744.42,91354.69,56959.04,1.6038,26,0.0497,7,Regular,0
87SBBDPAQGMJDXP7X8,"Nigam, Date and Patla",Manufacturing,DL,571848.13,1055826.51,11231.68,93.996,237,0.461,27,Missing,1
08KYVIFVBDINPDR8S4,"Chowdhury, Barad and Comar",Trading,UP,910805.83,160079.88,114409.56,1.3992,7,0.0994,2,Missing,0
01CYDCHNRPJPIKS9G6,Prakash-Bhatnagar,Manufacturing,GJ,582294.3,57572.6,69603.65,0.8271,7,0.1369,3,Late,0
15XAIXSNWKGTWXN9I2,Mutti-Chadha,Services,GJ,98278.77,6219.2,16441.7,0.3782,29,0.0113,5,Late,0
02NFWNBTEARKOBL5U0,Murthy-Chander,Services,TG,221062.36,19330.19,27651.93,0.699,40,0.0275,5,Regular,0
17DHMWOHJUNJZAJ5B3,Oommen-Mand,Services,MH,545917.06,33394.89,29198.57,1.1437,4,0.0943,17,Late,0
61QWNHDPZAZUTFN6K7,Wable PLC,Retail,GJ,849838.45,140161.04,111840.48,1.2532,46,0.0587,15,Late,0
96YXOVMKMSACSEO7V1,"Dara, Ganesan and Pai",Manufacturing,UP,323191.2,42172.72,20812.89,2.0262,4,0.0719,5,Regular,0
63GZZYXFNSWUAEJ7P2,Rattan Inc,Services,RJ,809661.9,77995.35,51108.45,1.526,45,0.1488,18,Regular,0
20ZHSWPCFOXAQED7E7,Bhardwaj-Iyer,Services,TG,611981.66,70439.91,61007.54,1.1546,38,0.0701,13,Regular,0
24DAVXBEVHKMSVM8C9,"Minhas, Ratta and Dhillon",Manufacturing,GJ,904419.61,62026.74,122607.3,0.5059,31,0.0262,8,Late,0
96TLEAAWAJMAMLL3C6,"Jani, Ratti and Wable",Trading,MH,185635.38,11927.58,22965.74,0.5193,2,0.021,16,Missing,0
51FLAIFZZKXYTSE5K5,Rao-Vala,Retail,WB,42996.95,6003.33,5247.54,1.1438,46,0.1362,11,Regular,0
70OPERIPMEWTFZS7D5,"Mand, Chada and Anne",Trading,GJ,2248511.46,4886106.31,43849.94,111.4253,290,0.6222,30,Late,1
36VEPSOZGCAMECJ3N8,Purohit-Saran,Services,TN,570633.18,58085.93,49643.63,1.17,24,0.073,18,Missing,0
65IKHURDSNLOQCT1G3,Chakraborty-Thaman,Retail,WB,659400.66,1314566.02,31165.64,42.1786,188,0.4435,98,Late,1
64GHSSFKYDZHAHL0D7,"Brahmbhatt, Varghese and Sagar",Construction,TN,250920.97,15800.45,39203.75,0.403,26,0.01,17,Missing,0
04AEZRUEKOENXTY7X9,"Handa, Krishnamurthy and Kala",Trading,GJ,379545.83,61194.88,43566.43,1.4046,47,0.1464,6,Missing,0
40TCZREDPBIUNIS2E8,"Lala, Parmar and Babu",Trading,DL,871416.03,110832.76,155677.06,0.7119,26,0.1247,2,Late,0
50ZYSSCPUJHZXVS5Q0,Nagarajan-Varty,Trading,TG,582688.52,103944.32,57348.61,1.8125,26,0.1348,16,Missing,0
55DJXGINQBJVLZQ4Y6,Kumar-Date,Services,TN,602640.26,30207.51,40121.06,0.7529,18,0.045,7,Late,0
14QTPZBGQJEJPYP7I1,Palla-Garg,Construction,TG,292161.88,29470.02,45416.43,0.6489,14,0.0742,15,Regular,0
99YOVQHUSEGXEFK6M3,"Ramakrishnan, Balay and Suri",Services,KA,104257.85,17522.64,13394.18,1.3081,27,0.0853,10,Missing,0
17GHXOEOYHMAFMA7F5,Mani-Zacharia,Manufacturing,WB,91518.74,11792.04,5810.06,2.0292,8,0.1406,10,Regular,0
11PGVGNPEFUGMMA0R4,Saran-Barad,Trading,MP,4321305.52,9113709.85,45580.88,199.9415,97,0.5561,57,Late,1
08WSNIFQSOQPBRA7Y1,Roy-Dixit,Retail,RJ,3921800.3,9861749.45,86431.2,114.0981,289,0.4774,89,Late,1
26KIFPLBWBSVFXU0Y9,Kumar LLC,Construction,RJ,542963.26,46499.8,51565.8,0.9017,8,0.1357,4,Regular,0
87ZHMVKTJRFTHOG8P4,"Bal, Chawla and Ram",Trading,DL,254705.2,21310.59,41727.06,0.5107,27,0.0209,4,Regular,0
92FKMPJIFDOLMTG4O1,Barad-Om,Trading,TN,4388972.8,10257952.76,138675.01,73.9706,197,0.5349,21,Missing,1
50PFIEYQSJOUVRW8A4,"Lall, Solanki and Mukhopadhyay",Services,TN,732070.83,75845.61,70894.64,1.0698,10,0.1297,2,Missing,0
78BVJNGLKUFEHQB7S4,Karan PLC,Retail,TN,687227.69,91236.8,102534.24,0.8898,26,0.098,4,Regular,0
77KQAAERBVMMJKM5B4,Chaudhari-Gopal,Construction,WB,211418.52,35409.74,31308.87,1.1309,23,0.074,17,Late,0
84RBRUGQDSZMFUH5G9,Sarin-Prashad,Retail,MH,330489.26,42698.69,42824.4,0.997,8,0.1233,19,Late,0
21TODPQOEJPTRGH3A0,Joshi-Barman,Trading,GJ,95560.39,14706.83,15941.4,0.9225,29,0.1301,1,Missing,0
00DTJWALTUKINWL6G6,"Bandi, Bhatti and Ratta",Retail,UP,222884.93,25698.93,20668.27,1.2433,47,0.0723,7,Missing,0
57GAKRWUJXAJAAX0U1,"Viswanathan, Patel and Sachdev",Retail,DL,935765.58,96885.86,142855.84,0.6782,39,0.0411,1,Regular,0
25KXUVAVQQSLXIY1Z7,"Sem, Deol and Choudhury",Trading,RJ,541499.54,91190.33,86668.12,1.0522,45,0.0952,10,Late,0
76MYIFZZUQDZPZV4J3,Oak Ltd,Retail,GJ,471290.53,65108.22,53720.58,1.212,40,0.1004,3,Missing,0
79WJSGPZNJSCLEX9M8,Ganesh PLC,Construction,TN,766989.63,38999.21,85915.49,0.4539,20,0.1253,19,Regular,0
55KFRTSXYMDEFHK2V5,Balakrishnan Group,Manufacturing,DL,472207.18,42137.87,81871.22,0.5147,41,0.0019,18,Missing,0
45GHPTRZALTVEWZ5O1,Dhar Group,Trading,TG,416517.35,62841.41,47603.6,1.3201,43,0.1353,6,Late,0
53TFUCPJTQPDZAV7P6,Chhabra Group,Manufacturing,UP,680229.61,93705.75,120593.45,0.777,31,0.0751,9,Missing,0
26YFAFQYSXZNAYC4Q0,"Sen, Gulati and Iyer",Construction,WB,92877.26,9500.99,5962.15,1.5933,4,0.0808,5,Missing,0
72FQWSPKPTTOCLG3Q5,Pillay PLC,Construction,DL,892778.16,112567.65,128585.03,0.8754,30,0.0744,18,Late,0
37BPSSUHUNSZSPX0U7,Pillay-Date,Services,MP,614542.36,36015.62,45917.24,0.7843,38,0.0809,18,Late,0
87WCGEQNNISQYIG3V6,"Dewan, Mody and Ahuja",Retail,UP,465873.06,49685.31,56403.06,0.8809,9,0.0977,12,Regular,0
09SBAKBLIOEAFZM0K7,"Dhaliwal, Batta and Dayal",Manufacturing,TG,577432.45,67852.98,45167.63,1.5022,11,0.1239,8,Regular,0
91FLULWPOOGDBCL3T0,Ganguly and Sons,Retail,KA,945869.92,156664.3,139735.11,1.1211,24,0.0535,10,Regular,0
02HHUJLSPDUYFTA1P6,Dara-Manda,Services,MH,50484.75,8990.29,7952.43,1.1304,11,0.1129,11,Regular,0
74VCFIKKJZZFYGL6H5,Parekh Inc,Services,TG,61635.66,3877.38,8704.69,0.4454,49,0.087,12,Regular,0
89MOOBXEWIZYXSO9N9,"Raju, Patla and Dave",Trading,UP,3736554.89,7126827.1,84627.76,84.2128,192,0.5009,26,Missing,1
28ZJWHJWVJQIGZW3B7,Vyas Ltd,Construction,MP,639220.77,68667.89,52726.62,1.3023,26,0.0271,1,Missing,0
96GAKMZNXLAHVVG7R3,Sachar-Gour,Trading,UP,966810.27,86631.03,81043.16,1.0689,24,0.1043,9,Regular,0
29UQLPHXYQZADNW4H2,"Prabhakar, Vala and Srivastava",Retail,KA,786777.05,41562.52,63830.53,0.6511,27,0.0212,11,Late,0
39XCLULXHXFWEBV6O4,Srinivas-Setty,Manufacturing,TN,392834.64,27531.2,31679.25,0.869,31,0.0427,13,Missing,0
78SRLXCIZJCYSCF2Y1,Dyal-Palan,Trading,RJ,897634.95,84251.58,106888.41,0.7882,32,0.0222,3,Regular,0
82HNBHCSEHCURGJ5X6,"Jain, Dewan and Ramesh",Construction,KA,482306.4,82712.42,42254.65,1.9574,47,0.023,17,Regular,0
85KUVOVQGMNHKRC4H1,"Tank, Ahluwalia and Sabharwal",Services,UP,751040.57,40450.91,62568.22,0.6465,12,0.1408,1,Missing,0
31RIQXUMDNFRHEF3Z6,"Ramachandran, Behl and Mittal",Retail,KA,436872.56,44149.77,78109.41,0.5652,29,0.0802,3,Missing,0
88GSKOQYOQOCCJY3Z0,Divan Group,Retail,WB,1863120.78,2978277.35,35640.41,83.5623,147,0.7016,96,Late,1
85YPCJQOLZWXPMD7Y3,"Hari, Padmanabhan and Kapoor",Manufacturing,DL,80488.1,13307.63,12037.58,1.1054,11,0.1234,16,Missing,0
31LAQDIUBTTORXZ0G5,"Chaudhari, Shenoy and Pau",Services,UP,96296.58,9783.85,6683.62,1.4636,5,0.0801,8,Missing,0
16KWHBFUTFPWZAL8Y0,"Sathe, Bath and Bhatnagar",Services,DL,148305.4,23863.01,15126.38,1.5775,29,0.0268,3,Missing,0
39PEMLDZDEVFZDX2M3,Puri PLC,Trading,TN,702872.07,52863.73,79755.71,0.6628,32,0.0906,12,Late,0
49DUDULJOKGFONI4L1,Vala-Subramanian,Services,WB,31086.84,1667.13,5159.27,0.3231,22,0.0507,8,Late,0
31VOVZAQQWWNGMQ5T4,"Keer, Nigam and Shroff",Services,TN,728851.04,78215.04,110234.71,0.7095,17,0.1075,14,Regular,0
55ECZGNLRRQPTXZ3Q8,"Babu, Magar and Ganesan",Trading,TN,164870.83,17780.2,21524.24,0.826,28,0.0338,16,Late,0
22TRQRXIWMRHDMP0X9,Dada-Murty,Manufacturing,WB,148849.42,8498.42,15222.13,0.5583,41,0.1076,15,Regular,0
84GXDUSFTVRWEXG3U0,"Pillay, Bhattacharyya and Kibe",Manufacturing,RJ,335420.85,27710.5,39112.33,0.7085,35,0.0505,4,Regular,0
92FULCLJVRKBLFW0N8,Misra and Sons,Services,TN,85034.37,12495.38,8052.86,1.5515,23,0.1223,7,Missing,0
86SDVFJWMASWLMY2N9,"Palan, Bhakta and Swaminathan",Services,UP,68221.29,10332.85,4065.13,2.5412,27,0.0486,12,Regular,0
19DOOTXKLJMUCYP8T2,D’Alia-Bhatnagar,Retail,TG,672077.06,96666.12,109805.55,0.8803,49,0.0847,11,Missing,0
99CTZHWPXKCWYJJ1S5,Maharaj-Anand,Construction,DL,529540.06,34726.41,42651.94,0.8142,32,0.0179,11,Regular,0
77YBTTUBKTTKVNY8B2,Kurian PLC,Retail,MH,2063781.87,4443509.08,53324.95,83.3273,66,0.8263,48,Late,1
53JPFJUQPTXXDVJ0J8,Minhas and Sons,Services,RJ,907037.62,134090.77,48046.92,2.7908,42,0.1485,2,Regular,0
01RTXATDKQPYDOV7S7,Thaker-Goswami,Manufacturing,KA,524977.61,41068.98,76990.5,0.5334,10,0.0164,17,Regular,0
52HMCRKIJFOQIRU6O4,Vasa-Sehgal,Services,TG,657801.3,61489.76,77013.03,0.7984,43,0.0092,17,Regular,0
12IFPTVQBJQIEIC1N6,Kumer Inc,Manufacturing,MP,476822.33,35250.76,66313.89,0.5316,1,0.0833,3,Late,0
69GPOSUKRJCOYTS9D5,Sahni-Barman,Retail,KA,74002.45,9815.18,6573.29,1.493,4,0.1355,16,Regular,0
03WZELFOBBCYIOW7H8,Modi-Koshy,Services,TG,412656.86,37613.12,54987.92,0.684,15,0.0826,10,Missing,0
13RRXYCUTSSKMHO2A5,"Chokshi, Bera and Dey",Trading,RJ,186091.93,13491.3,24216.41,0.5571,26,0.0292,9,Missing,0
48FSZTUNAIXDCRL5P7,Chatterjee PLC,Services,MH,924669.85,105510.31,103490.76,1.0195,23,0.0039,6,Late,0
06CTBNJBFHBZWYJ4O8,"Biswas, Madan and Barad",Manufacturing,RJ,900792.65,119259.09,77256.77,1.5437,27,0.0835,14,Regular,0
82IOMXFXJOXJGZH6B1,Kant-Rana,Construction,DL,223118.91,24493.97,27872.32,0.8788,1,0.0095,18,Late,0
44SWBOIGAHCETPN6Y8,Apte Ltd,Construction,GJ,2532954.55,6028210.7,42352.44,142.3311,276,0.8346,52,Late,1
09IEWYORHKUKTXI1Q0,Ramaswamy Inc,Retail,DL,1146296.2,2850751.8,44819.13,63.6043,96,0.8644,96,Late,1
20ZNOMHGQYEZHDL4N6,"Narayanan, Narasimhan and Hegde",Retail,TG,998215.87,176630.24,174714.63,1.011,13,0.0866,15,Missing,0
87BPGRQHUJRZXPL5Y3,Bawa-Krishnamurthy,Trading,RJ,487647.3,75428.68,75413.9,1.0002,16,0.0407,5,Regular,0
28AYTACTTSFOWCM1F4,"Tailor, Ganesh and Deshpande",Manufacturing,MH,757575.29,82852.81,114032.43,0.7266,1,0.0814,3,Missing,0
45DXCHVBUKCDEWM9V9,Manne and Sons,Retail,UP,788113.21,77177.77,112553.04,0.6857,20,0.0808,11,Late,0
44FYBUJAJGHIFXU3Q6,Kanda PLC,Manufacturing,DL,818824.3,108609.44,110794.66,0.9803,5,0.1271,18,Regular,0
19IXTGKAWCCFGXO1K0,"Sodhi, Balan and Apte",Trading,TN,564081.18,90466.21,81002.69,1.1168,32,0.0798,5,Late,0
23KIICTNDDHBWXV4K5,Badami-Sagar,Trading,UP,481398.51,81618.86,54589.12,1.4951,47,0.0462,18,Missing,0
87EGHBWZPVOWRGY3C3,Tandon LLC,Construction,WB,924127.51,156009.67,116444.92,1.3398,21,0.0449,15,Missing,0
42JZGVRWHGTVATQ1R1,Bakshi Group,Construction,TG,3313421.46,6826748.94,39825.86,171.4107,242,0.4077,87,Missing,1
91VMIRJGTPNNSZR9Z7,"Lall, Date and Sarna",Retail,TN,116826.66,20042.78,10260.94,1.9531,21,0.0632,14,Late,0
06KJSUZYJWLKRAZ0Q3,Jha-Behl,Retail,MP,152808.8,18396.01,19846.25,0.9269,1,0.0619,1,Missing,0
83HKIVADWVDLHDF0W4,Arora-Doctor,Manufacturing,UP,422701.09,66652.53,46687.45,1.4276,45,0.1188,5,Regular,0
86NLCUHNUOKSTLT6X7,"Patla, Seshadri and Parmar",Retail,WB,886412.8,115661.45,46821.34,2.4702,14,0.0929,16,Missing,0
40AWFLECJVOWXKF4H3,"Narayanan, Varma and Sur",Construction,DL,804837.71,80687.01,61654.56,1.3087,35,0.0127,3,Late,0
83ETXPTTRTOVUSE7V9,"Vora, Dhar and Pradhan",Construction,RJ,506320.06,45288.92,30866.59,1.4672,44,0.0459,13,Regular,0
22OGFQMJJYMAGBV2A3,Agarwal Ltd,Trading,DL,496645.0,38702.34,83379.44,0.4642,43,0.0906,18,Late,0
39UIQWGGCPFCKUT9I3,Handa-Sinha,Retail,KA,894076.0,125128.51,56953.83,2.197,17,0.1463,13,Late,0
26PPVIOEQJLNZKL6S0,"Nadkarni, Khatri and Batra",Construction,WB,13791.99,1116.55,2372.2,0.4705,33,0.1146,9,Regular,0
96NFKXCADRAIQLX1R7,Aggarwal and Sons,Retail,RJ,77246.94,4948.5,8972.53,0.5515,16,0.0088,8,Regular,0
88EAAGZFWYCWBMS8J8,Singh-Balay,Services,DL,721565.82,60771.49,53924.69,1.1269,49,0.0557,9,Missing,0
99OUANPIIYPVIOC4A6,Khare Group,Manufacturing,MH,683905.0,115305.85,46572.87,2.4758,17,0.0606,3,Missing,0
77VNRAJHLSIHEVM1M5,"Dash, Trivedi and Sachdeva",Services,MP,764676.33,60420.96,82144.53,0.7355,23,0.0797,12,Late,0
71GKOCHXZLQIQGV2D0,Desai Ltd,Manufacturing,TN,181061.76,17471.24,15896.63,1.099,8,0.086,15,Missing,0
09GSYKOUXKHIITX8U0,Misra PLC,Trading,UP,3335179.45,9295747.44,137912.66,67.4027,266,0.849,78,Late,1
30LENDKIWAIJFNH9Y4,Madan LLC,Services,MH,789867.64,52879.83,127494.05,0.4148,17,0.0938,18,Regular,0
73NPYWANBNKDEHX9N8,Dayal-Swaminathan,Manufacturing,DL,4156132.19,8272413.47,92389.81,89.5372,130,0.6445,89,Late,1
09HUWNMHRJZUIWB1T2,Shroff Group,Construction,MP,981848.99,112017.18,168882.32,0.6633,11,0.0908,16,Missing,0
63PFCJCNOEMULNC1G1,Dhar-Sahota,Services,MP,197035.82,16422.47,11217.82,1.4638,13,0.0467,8,Late,0
78CZBPXRVEMEJZC9D4,Bhattacharyya Inc,Manufacturing,UP,506337.48,28173.44,48255.04,0.5838,6,0.1248,5,Missing,0
56TUXPRHSSWRBIQ8G7,Sharaf-Gopal,Manufacturing,GJ,824167.18,85481.75,42739.5,2.0,12,0.0051,4,Late,0
19KQOTPESRNLIKV3H5,Bora Ltd,Services,WB,313133.96,42345.68,25396.31,1.6673,21,0.1335,15,Missing,0
01EEHVPKJCTVGDP7U2,Walla Group,Trading,KA,931385.23,55517.17,102596.75,0.5411,36,0.0959,13,Missing,0
01WKWVHEIVETRXV9S6,"Raval, Pandya and Nazareth",Services,KA,480359.85,27597.71,68884.39,0.4006,15,0.0747,4,Regular,0
46IHOCOBSRIZMHO0C7,Zacharia-Prabhakar,Manufacturing,TG,308035.41,34766.43,31603.76,1.1,31,0.0918,9,Missing,0
34IUVFRDXUKEFVV9X2,Chandran-Bawa,Trading,TG,3077466.25,8399154.83,70995.78,118.3033,122,0.542,96,Missing,1
26RTISAJTKZLBXI1Z9,"Saxena, Rout and Sant",Trading,UP,277745.39,45166.08,21580.14,2.0928,36,0.1205,3,Late,0
85FMVBKZDJQICLU4T8,Pau Inc,Manufacturing,DL,2871534.31,6726258.31,48335.24,139.1556,286,0.5658,34,Late,1
30CXYWAEDJTBOIQ4F5,Sankaran and Sons,Trading,TG,826025.31,101955.8,60593.42,1.6826,6,0.0078,17,Regular,0
14HIOCLDAZKADLK9K9,Barad Group,Retail,GJ,471189.18,33743.66,62018.1,0.5441,11,0.0272,3,Late,0
09JCGQWJMOFNYBX8S1,Panchal-Mannan,Retail,GJ,861209.08,101572.09,100137.17,1.0143,11,0.0383,14,Late,0
86NQADZPLVQJNBS7T9,"Grewal, Sane and Chhabra",Manufacturing,TN,581140.44,78729.57,43760.17,1.7991,17,0.142,19,Late,0
03VPLZZMORGPDZF4M1,"Nayak, Dugal and Mangal",Services,KA,1414503.91,3738105.65,36015.56,103.7885,252,0.8594,70,Missing,1
86SALLJDMPYUICL0S5,"Sur, Sagar and Gade",Trading,TG,431597.99,25040.01,47471.44,0.5275,19,0.0639,18,Missing,0
36KDOPXARETIDWY8H3,"Palla, Nagy and Saini",Retail,GJ,2762939.84,7439672.58,42631.7,174.5062,208,0.5722,51,Missing,1
46NYBZMJIWLRMSK0B9,"Chakraborty, Brahmbhatt and Handa",Construction,WB,348734.99,46600.56,47417.64,0.9827,43,0.0005,18,Late,0
